ds,yhat,yhat_lower,yhat_upper,actual
2017-02-18,938858.7282724864,812058.361322391,1065259.274263382,1063394.844003
2017-02-19,991926.1683564056,867057.1408819509,1117696.6839672427,858897.1230135
2017-02-20,783134.7640107797,643997.6702908562,917216.3439163434,759120.0599607
2017-02-21,742128.8370777385,614496.5325072566,866931.9514752841,717807.6770255
2017-02-22,770635.0221391743,645558.5064963269,898227.312257778,739388.0344027
2017-02-23,688603.2145157702,566062.4042199936,815166.5988563751,675578.500156
2017-02-24,767263.4849885139,634801.5497327242,904986.344591941,816197.498952
2017-02-25,963968.880799741,838851.0916819123,1096897.1788414414,1026011.2228075
2017-02-26,1021115.799558136,885201.46962756,1149058.6881973539,775708.987978
2017-02-27,870033.3324727594,738419.3050274731,1000482.6123780197,744956.948138
2017-02-28,830873.870324621,709048.1460598138,961227.543616822,949366.8290505
2017-03-01,808182.5953443728,679353.8147097097,940855.7249313194,1008521.709962
2017-03-02,724069.2310801344,599728.4839921225,854498.0945809021,836225.179072
2017-03-03,805857.9594112494,680481.5816089758,940463.5884467777,882639.776274
2017-03-04,1002744.2650046673,882695.1634129373,1125741.6106728702,1125736.3470592
2017-03-05,1059301.0571961075,934302.3815194422,1193202.1333097948,1196983.690104
2017-03-06,852511.3395444416,723118.6385846519,997906.8047445089,790143.2410905
2017-03-07,810424.5363255098,684701.4725168593,935637.0294741614,761866.729975
2017-03-08,834120.5157313847,701171.1272490864,955360.7366258102,781046.6619577
2017-03-09,746873.9571180928,623792.7495560681,871064.0276736607,653901.1919827
2017-03-10,822245.8804833572,697002.5273211733,961731.0209239523,773855.30685
2017-03-11,1014857.917509677,892455.6994485523,1143217.5008615607,1001174.4340065
2017-03-12,1066822.1431063798,941027.0477707275,1202028.926612415,1146006.826973
2017-03-13,855305.4189258144,731207.2200668037,980892.6787289008,754390.380036
2017-03-14,807958.2520484971,684911.9041973759,943841.1001395712,700998.0346447
2017-03-15,834017.9030841652,701644.3936865099,962359.788497884,815621.887369
2017-03-16,743936.4340843569,621786.104907991,878053.0091128055,699108.166824
2017-03-17,816163.0781296948,680422.7672576208,933289.4660700631,812306.77427
2017-03-18,1004611.5955581132,879777.8645090247,1143665.9653928096,1038906.566154
2017-03-19,1052837.3849799032,933416.5042098041,1192079.3330036465,1157140.638587
2017-03-20,837257.6335308395,707524.9321567843,965876.2832515783,826428.90991
2017-03-21,787122.000310398,663684.616730945,913232.5102769122,746620.926177
2017-03-22,809586.809350476,677160.6029569767,941899.8100514512,767880.804934
2017-03-23,717604.9415688633,588737.7304800854,846528.363002129,670848.010029
2017-03-24,789507.6756773022,658173.3799012691,920293.9780320632,787914.125515
2017-03-25,977791.2122439323,851635.5687575733,1103021.1645279396,1038139.316887
2017-03-26,1026463.8308393887,902687.6458810542,1161790.1951999264,1101557.476706
2017-03-27,812398.2827568587,674103.777071314,933582.7073258823,784103.265042
2017-03-28,767667.2574170196,637464.1634044792,894904.1587648934,702943.9485770001
2017-03-29,793663.4270086741,664500.475035516,922391.4071109028,824632.985033
2017-03-30,706103.1289541982,572901.0388215064,836235.7807804709,637624.340998
2017-03-31,780558.3878778706,644172.4411414817,918636.3497826753,878750.03788
2017-04-01,971707.1733769575,838380.3515900553,1107605.5798125495,1463083.962459
2017-04-02,1023354.8013956756,893579.7878355641,1157961.1663417544,1138650.058898
2017-04-03,812262.290352856,686515.7548608973,940078.8407341273,835191.622029
2017-04-04,769348.5335105462,639974.997902505,903928.4421872837,835602.6360017
2017-04-05,796341.1195392235,669444.1475482613,925967.3196752307,846631.307907
2017-04-06,710782.3273687261,589344.7516258509,845684.5647261961,683059.570103
2017-04-07,788027.2857185464,657035.6636502846,914062.566362718,765502.211925
2017-04-08,981008.9945702432,852085.3412249117,1107992.8802480588,988591.469958
2017-04-09,1034071.9146980613,906607.1448418887,1157021.1971697377,1101713.657101
2017-04-10,825958.6293443104,709908.5932462144,955402.903036328,739392.130988
2017-04-11,782768.2805642445,650800.6413142551,910469.569580871,741331.430196
2017-04-12,809026.2057815795,682409.1019059928,943976.2670516735,791762.312883
2017-04-13,722136.9476090393,594010.7278237338,854247.7347590553,737029.565183
2017-04-14,762190.2449803399,635805.9043947943,888045.289714118,740889.486829
2017-04-15,989135.4590373132,852209.9758012461,1125335.2776235268,898610.217928
2017-04-16,1040529.1329153375,917977.9749137706,1165663.8082968078,985493.795113
2017-04-17,827911.7054821694,693159.979167386,958910.8095284489,775916.9059055
2017-04-18,781624.2080247366,649329.7387151183,903303.6254913991,717196.315762
2017-04-19,802360.4776820147,677897.5580976598,937692.016364136,735733.2142477001
2017-04-20,712436.6314333887,581255.3656011458,841564.9586522838,675804.0219027
2017-04-21,784119.0941446996,658440.7953584157,916394.835123463,795795.893872
2017-04-22,973347.0337037363,849325.3923916933,1102208.4564972061,974952.817869
2017-04-23,1022423.4400501715,895784.5804247475,1156429.9228323065,1140070.2748035
2017-04-24,807376.9003252252,682553.4536532881,934967.3663607314,755072.530945
2017-04-25,760113.4689785443,621299.2712085778,901791.3629442904,718996.080637
2017-04-26,782920.5728761299,643028.7082696737,907867.9975224695,781159.2829995
2017-04-27,691765.5144135938,566748.8026891585,824728.7478836651,624910.0260955
2017-04-28,764445.6376371834,627887.8498441826,880571.5451459412,797636.6251025
2017-04-29,953314.2453811755,819693.9987608532,1088704.0531189411,1068279.815941
2017-04-30,1002463.0883826052,881535.9520259426,1139079.6266625633,1041249.2479705
2017-05-01,1073856.3097201963,940747.5979689918,1200862.6256549011,1306699.366897
2017-05-02,739309.2524472773,609664.8209262271,875009.0971699973,907324.094113
2017-05-03,763693.8871176491,638613.7365466455,899828.5179647993,924247.257204
2017-05-04,670596.6229530374,532115.7195705045,800430.5123054454,716654.608983
2017-05-05,745889.1203083138,618790.7368468347,871803.7627253756,780798.407016
2017-05-06,937038.4749255824,809663.3850573656,1059394.7942646306,1039417.861868
2017-05-07,988685.4309432401,858667.6360480409,1124702.2577425835,1227380.607924
2017-05-08,778575.4930785336,649504.0005747252,907077.6507840096,776307.495015
2017-05-09,733263.8357819124,604852.674827018,872131.7166692013,715811.198881
2017-05-10,762811.191945652,631779.1597961263,895466.4793619104,766101.907094
2017-05-11,677537.9837638834,549670.4538554249,813204.110718543,648650.413039
2017-05-12,754278.3533216343,626534.5291919368,875829.876646019,764812.415784
2017-05-13,947936.4578855205,823518.2165184838,1083731.3932501196,1116976.891153
2017-05-14,1001893.1597479132,877582.03163772,1131584.8474180547,884199.9138385
2017-05-15,795315.6229947052,666515.4616437468,926255.5695527669,823035.572122
2017-05-16,752524.1649784384,618321.6207236575,883770.3482988715,807803.8950783
2017-05-17,781646.1871465589,666506.1898495395,912026.1666637814,841407.607944
2017-05-18,697141.8550267122,567539.8675313354,828132.4358618257,628487.989962
2017-05-19,776421.5286719955,646755.060522754,908659.9951945347,773775.4378677
2017-05-20,970559.2267523132,834363.2115859186,1103943.5523113932,1035667.381833
2017-05-21,1024665.5642573084,892904.8509245041,1147235.1505958776,1201938.886229
2017-05-22,816934.05961425,687662.3898244734,954181.9982121767,778935.156126
2017-05-23,774657.7008377527,640443.4107971705,911425.4416329131,723151.767982
2017-05-24,802090.9073624171,672188.0578695182,929389.2272669836,746303.6271255
2017-05-25,711621.5742022909,579866.343552245,831883.0899377882,620108.24391
2017-05-26,789859.1986336535,648701.5522995027,917182.8220329148,984511.1521135
2017-05-27,982716.1183846327,847800.8292559859,1113959.771574944,932219.893144
2017-05-28,1035437.4740768193,902153.7279054136,1159494.9775545893,1061771.636907
2017-05-29,825362.1538749164,683443.4018179498,950907.2418358868,776813.137038
2017-05-30,781144.279522217,657262.6423598389,912191.7754254065,742471.2769905
2017-05-31,804916.2180258002,675653.5140761406,936249.1276926214,858062.149411
2017-06-01,717548.3751894644,589062.0540427101,836227.8879366075,766859.172845
2017-06-02,791465.6815002463,658577.3193452292,919957.3348123586,918421.319125
2017-06-03,983142.6263547202,848401.3659346919,1121687.6330521773,1176138.109152
2017-06-04,1034823.6882195773,913728.0581227737,1160662.6564687605,1376511.520495
2017-06-05,823351.3883922638,691689.4820878473,960286.697452189,912693.8511
2017-06-06,779662.4633566958,656478.6443292031,908927.6973914949,805546.647956
2017-06-07,801075.9743104696,673831.6359536736,925636.9965401038,842979.8370823
2017-06-08,713060.4840166599,584067.0060675532,839549.7472753394,667099.801025
2017-06-09,788200.3521237099,655070.6909360854,907668.5391668719,795116.1360699
2017-06-10,979827.2234200248,848883.0810883929,1110520.846720632,993732.684049
2017-06-11,1031600.8027619773,905121.0998379458,1161720.058243702,1213673.946877
2017-06-12,821372.709716327,695905.9797869653,951081.0237682849,768349.7589517
2017-06-13,777239.1454978532,636592.082421748,904827.0473340312,729412.959849
2017-06-14,800364.374054199,673676.503368713,926732.397337627,785885.9088963
2017-06-15,712458.4385312195,582791.929920258,847807.0524000983,660338.346974
2017-06-16,788338.3772129237,651807.3452378694,913042.178044088,834786.4275550001
2017-06-17,980509.9286874894,855075.9702328332,1109287.310918627,1096133.5508865
2017-06-18,1032834.5221249876,896728.0398677386,1149402.6670033382,965144.121179
2017-06-19,821737.1423888663,694180.1870825934,956186.0155094501,791146.393731
2017-06-20,775905.2703118563,646493.7302512011,904630.2999684447,787326.7170395
2017-06-21,800908.0858711443,685667.0838092583,925118.6951470589,766159.0112892
2017-06-22,714124.4924252401,579394.6323790583,851138.7533760773,609868.8309586
2017-06-23,790532.0080421625,662118.3370977672,921965.7175713255,761049.7450639
2017-06-24,983056.1832587911,844547.084790621,1116581.7714579233,963268.227135
2017-06-25,1035687.6764362167,908815.5165324595,1168504.990038422,1092610.858614
2017-06-26,826448.5243169344,694772.6651273348,956822.822565925,755367.8450665
2017-06-27,784342.4514715387,652201.2010915497,911499.1479237999,682218.468913
2017-06-28,812013.1714769376,687151.5414070102,944707.0391518989,731896.9850105
2017-06-29,725563.4837224787,595489.1937243377,863039.5640832576,630811.802872
2017-06-30,803604.6606342266,677004.3433134774,932754.7356678972,802273.1392327
2017-07-01,996264.6122803446,879331.3838406433,1129452.6917995873,1207529.921868
2017-07-02,1049022.118466106,929012.4514734398,1175011.6212672878,1296379.2175535
2017-07-03,839205.3137419634,714201.7858476522,970949.8347384724,925143.408816
2017-07-04,795359.9408456769,655940.1911685397,923116.4003543715,832359.2860137
2017-07-05,820566.9001307117,695738.2845295459,955208.9416577193,844301.613116
2017-07-06,734697.8499124253,604700.0773586633,872391.4828819156,700272.0099567
2017-07-07,808386.4510331019,677590.9455183948,935003.4389644196,805792.302193
2017-07-08,1001075.273409224,876812.7604470571,1134069.3148501564,998347.1930085
2017-07-09,1053814.6682630656,926629.407936717,1187575.5682212012,1100833.322376
2017-07-10,844192.4776596667,710603.6778270551,970879.3868247266,804158.8610365
2017-07-11,801397.3993615278,675428.562828889,928930.1523524898,730534.767701
2017-07-12,828786.0172888153,695194.4619144923,963040.056701813,748799.9959087
2017-07-13,742859.6911989725,615192.7782756783,872453.3170257073,629651.3629294999
2017-07-14,819236.7935913135,680101.3666094645,948692.6813186773,765489.6173932999
2017-07-15,1011280.2962789894,881365.9263541006,1142425.9716293802,969077.125075
2017-07-16,1063215.3747690418,930831.9531964909,1188128.8907129737,1100803.699023
2017-07-17,851410.8689351378,717367.1709822933,988811.9314609747,818325.522149
2017-07-18,806954.9888726204,675152.271246556,928674.9671329362,730133.70894
2017-07-19,833532.8765995592,698687.2993189686,963679.9254429995,767978.778078
2017-07-20,744370.4416389875,618825.4793254408,886716.694973863,688288.067857
2017-07-21,816488.0702985442,687838.2786374408,950884.4808737229,782418.2992188
2017-07-22,1006726.9014776247,872063.4158933107,1128955.4521739145,932902.046681
2017-07-23,1056732.0238695876,934910.7287682863,1186169.1322815898,1024288.741245
2017-07-24,844621.7694522645,711078.3129885539,981504.2938826239,816564.327096
2017-07-25,800234.7362408917,678281.217246431,933475.7883282711,713581.632609
2017-07-26,824893.8822137626,699018.396978251,963189.330938091,740653.044167
2017-07-27,735165.0241514553,611248.9536462127,860742.3698358993,659849.8270588
2017-07-28,808205.6953517031,674137.7137501688,944674.0258653499,835099.6822035
2017-07-29,996507.9085280078,860861.8392968393,1124025.9092543535,1032310.865737
2017-07-30,1044733.797466131,916576.0496173314,1173674.1063576275,1123752.4779517
2017-07-31,831160.5642371208,703454.7347054482,963966.3130333968,885856.8408705
2017-08-01,780727.6476184647,649782.0371765831,915883.5354988581,988527.763204
2017-08-02,803633.3360820108,679443.3246682045,933324.9656054622,964712.016051
2017-08-03,711317.4186236068,586928.895212782,840086.6051087109,728068.485132
2017-08-04,783812.1505991374,656122.6549168831,912117.0066777547,827775.686128
2017-08-05,972208.8098070516,835292.7878673921,1094879.3281620317,965693.650492
2017-08-06,1020951.9053021546,891553.3751993033,1140837.0571763867,1049559.164277
2017-08-07,807066.4068707565,682719.1874428296,941416.098474508,797464.963817
2017-08-08,759341.7348685175,625277.9109256709,894798.154385961,717766.3491055
2017-08-09,784268.1792821522,657059.2945378866,910721.0811693703,734139.67401
2017-08-10,693305.0332193542,566909.2517595281,828929.1374245762,651386.9119697
2017-08-11,767923.1969053714,638606.9777833725,897383.8101341947,826373.722022
2017-08-12,959287.3011476371,830146.567072417,1086052.059142488,792630.5350785
2017-08-13,1011301.6886613542,884149.3752098387,1128728.8844243241,865639.677471
2017-08-14,799069.0409998276,670785.5479039795,929507.7019718798,760922.4060808
2017-08-15,755568.7357333669,625886.2890719584,888717.3403772885,762661.935939
